,run,hr,min,sec,AoA,rounded_AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,rounded_v,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,rounded_J,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw
36,101.0,11.0,1.0,37.0,5.001,5,-0.005,417.44,100717.0,286.95,-443.5,38.1,1643.3,1586.7,-1000.6,-46.5,0.0,1.2227537429965687,978.3422843285324,40.002847772372945,40,452466.740320811,123.04,123.03,11.63,11.75,0.0,100717.0,1.458594557278281e-05,1.6,1.6000033186655316,1.600133368516679,-4.02641839592614,0.037104463153704303,173.44103744266639,-0.8528869364130426,-9.88007113279441,0.3093685993818208,-0.018950857169655735,0.00017463693844982692,0.816322598580035,-0.0028743033011964106,-0.28186405021145583,0.001042599140079969,0.8115629972328057,-0.09004011029774858,0.816322598580035,-0.01895084185754837,-0.00017629071205118807,-0.0029052134063781722,-0.27652269486618,-0.27652269486618,0.0007853736046456275
41,106.0,11.0,4.0,59.0,6.005,6,-0.005,417.39,100714.0,287.10999999999996,-286.7,29.3,1819.4,1763.1,-977.4,-38.7,0.0,1.2220359284314344,978.2241967698388,40.012179743833045,40,452110.5506531386,123.03,123.04,11.32,11.38,0.0,100714.0,1.4600842257558905e-05,1.6,1.600506651914209,1.6003765717246843,-2.5824444594427094,-0.006071943452071238,195.60777187548712,-0.8986687635822902,-11.256921798195522,0.2591212964245115,-0.012156074973819035,-2.8581834381869308e-05,0.920764329194226,-0.0030289576487301847,-0.321182363112762,0.0008733667671114464,0.9144401724780404,-0.10841536345737064,0.920764329194226,-0.01215607742176772,2.7521016612322052e-05,-0.0031117162149194282,-0.3177561372983989,-0.3177561372983989,0.0005430414288420336
1,66.0,10.0,29.0,19.0,7.001,7,-0.005,418.23,100737.0,286.75,-105.5,25.4,1975.1,1921.7,-944.6,-37.0,0.0,1.2238495582411162,980.2080984635145,40.023044640108,40,453346.70378556807,123.03,123.03,13.43,11.94,0.0,100737.0,1.4564983630753098e-05,1.6,1.600941253049957,1.600941253049957,-0.914488130923415,-0.046117820926039166,215.6642000541801,-0.9006091294095788,-12.757151823310618,0.24846790942896996,-0.004295963353216108,-0.0002166462985456058,1.0131192179584612,-0.0030293539151430744,-0.36325021407613883,0.0008357646060167279,1.0050418052063297,-0.12774965708563848,1.0131192179584612,-0.004295982242814365,0.00021627140419586051,-0.0031692428108943747,-0.3620393840532863,-0.3620393840532863,0.0004432447237463628
44,109.0,11.0,7.0,2.0,8.005,8,-0.005,417.48,100714.0,287.16999999999996,156.5,12.4,2090.1,2038.6,-872.6,-33.1,0.0,1.2217806017757744,978.4367545420747,40.020707710626496,40,452038.9630383235,123.03,123.04,11.21,11.37,0.0,100714.0,1.4606266967652223e-05,1.6,1.6008477747340006,1.6007176668199292,1.4969171382486666,-0.20381656591154396,231.63046494152616,-1.0464949229675724,-14.64250620486805,0.22318684971894198,0.007044753205755133,-0.0009591963171530152,1.0900933784193862,-0.0035264385697490424,-0.4176890590009297,0.0007520865107283933,1.0804524700768956,-0.14482976947525794,1.0900933784193862,0.00704466947326126,0.0009598110841920404,-0.003864529868703339,-0.41967464360297924,-0.41967464360297924,0.0002065855541214575
48,113.0,11.0,9.0,27.0,9.001,9,-0.005,416.89,100713.0,287.37,455.9,10.6,2176.0,2121.5,-795.2,-21.9,0.0,1.2209181602056944,977.0433339083369,40.006322728041695,40,451313.10824102734,123.02,123.03,12.08,11.74,0.0,100713.0,1.4624499985072005e-05,1.6,1.6004024507266639,1.600272368433668,4.252503540645899,-0.09281906664354872,243.8626005925475,-0.9926754005427355,-16.991043165149858,0.150968942553896,0.020041565341044794,-0.00043744570022131654,1.149296690125817,-0.0033498502218100973,-0.48537416711009124,0.0005094548987756775,1.1382793396652626,-0.1600146592243698,1.1492966901258168,0.020041527090393373,0.000439194655065701,-0.003510081008807647,-0.49102294179103245,-0.49102294179103245,-4.5976880464747966e-05
37,102.0,11.0,2.0,7.0,10.001,10,-0.005,417.19,100717.0,286.95,806.4,25.4,2252.2,2204.1,-698.0,-27.4,0.0,1.2227537429965687,977.7518488487801,39.990774970431566,40,452330.18650914147,123.04,123.04,11.04,11.01,0.0,100717.0,1.458594557278281e-05,1.6,1.5995204399644523,1.5995204399644523,7.477909149225643,0.07729168946718235,255.97298883264452,-0.7259436540956395,-19.69044892522402,0.18729459154531858,0.035216996953858555,0.0003640029770629415,1.2054973907944304,-0.0024479707423510125,-0.5620790689664517,0.0006315802579398527,1.1932954956270796,-0.17467128041767582,1.2054973907944304,0.03521702858501434,-0.0003609297129332734,-0.002419420408046475,-0.5720050840928415,-0.5720050840928415,0.00020181369028830326
40,105.0,11.0,4.0,22.0,11.001,11,-0.005,417.05,100719.0,287.16999999999996,1171.5,27.7,2337.1,2295.4,-555.1,-21.4,0.0,1.2218412577224043,977.4212075066957,39.99894013733059,40,451815.5250487242,123.03,123.03,11.57,11.07,0.0,100719.0,1.4605541867771978e-05,1.6,1.599977061214288,1.599977061214288,10.836817844260736,0.18952675472999198,270.27813989189474,-0.5194745010840616,-21.994639529809643,0.1485857468529103,0.051052944661134095,0.0008928727104293855,1.2732976707108676,-0.0017523240936884999,-0.6280663589922009,0.0005012187963907811,1.259641601357886,-0.19286367601192922,1.2732976707108674,0.051053022384581745,-0.0008884174971493568,-0.0015687344665958399,-0.6424557829858795,-0.6424557829858795,0.00019265280205605333
2,67.0,10.0,30.0,3.0,12.001,12,-0.005,417.88,100735.0,286.75,1599.2,42.8,2427.5,2377.1,-321.5,-20.5,0.0,1.2238252603255888,979.3814648217739,40.00656201139907,40,453151.0058192181,123.04,123.04,13.48,12.95,0.0,100735.0,1.4565272804995035e-05,1.6,1.6001518779581583,1.6001518779581583,14.770616318754142,0.442913292686934,286.5620594895428,-0.4077796419430539,-23.727882703838063,0.14294917655254782,0.069446045030679,0.002082416590130311,1.3473101770389402,-0.0013727947676151376,-0.6762037071459653,0.0004812400164734926,1.3323031580874378,-0.21221630774599476,1.34731017703894,0.06944622649137731,-0.0020763562715173807,-0.0008687473448940856,-0.6957772810752137,-0.6957772810752137,0.0002900844606149827
43,108.0,11.0,6.0,24.0,13.001,13,-0.005,417.49,100714.0,287.16999999999996,2180.3,-12.5,2438.6,2393.4,-28.3,19.6,0.0,1.2217806017757744,978.4603721185974,40.02119071906764,40,452044.4186798492,123.03,123.03,11.21,11.52,0.0,100714.0,1.4606266967652223e-05,1.6,1.6008670953065844,1.6008670953065844,20.11427362419344,0.05663611558675563,295.43349888468845,-0.7404652375222658,-26.207512083091025,-0.11910165818231884,0.09465899593934363,0.0002665330071327332,1.3903280274379377,-0.002495131211736923,-0.7475719446088163,-0.00040133452543258654,1.3759838020474973,-0.2205468791314564,1.3903280274379375,0.09465901883830156,-0.0002582724503994679,-0.0022676864905440417,-0.7742518635915122,-0.7742518635915122,-0.0009012038028829343
3,68.0,10.0,30.0,52.0,14.001,14,-0.005,417.6,100737.0,286.81,2663.2,-43.0,2491.8,2484.1,266.2,25.6,0.0,1.2235935316956874,978.720166071168,39.99683993518305,40,452881.3834010831,123.04,123.04,14.35,13.78,0.0,100737.0,1.4570402579740448e-05,1.6,1.599763021787256,1.599763021787256,24.551648228252347,-0.3544954606866998,311.49593279611923,-0.5700839515518955,-27.78941665656741,-0.15958057237644854,0.11551088126768766,-0.0016678343827928987,1.46552970187865,-0.0019204908133749379,-0.7924855180635458,-0.0005375927920928066,1.4499375858059413,-0.24248931532544016,1.4655297018786497,0.11551073528184826,0.001677914602429469,-0.002189489928559403,-0.8250426028208837,-0.8250426028208837,-0.0010513443511964361
6,71.0,10.0,33.0,29.0,-4.994,-5,-0.005,417.19,100732.0,287.01,255.9,19.3,-703.1,-744.8,619.4,-38.0,0.0,1.2226801932247882,977.7518488487801,39.991977765797316,40,452243.03174100263,109.36,109.37,8.42,7.31,0.0,100732.0,1.4589195310959975e-05,1.8,1.7996608833372207,1.7994963353914093,2.3620201004911645,-0.16101821445225278,-73.61437648900962,-0.884708840705468,5.186644846757673,0.24229864569192472,0.011123865377872886,-0.0007583106259679463,-0.3466847779024042,-0.0029833463593593756,0.14805678212804027,0.0008170606523229731,-0.3463370482170385,-0.019097765379570995,-0.3466847779024042,0.011123799160430554,0.0007592813634612438,-0.0031138154826332947,0.1449214876522121,0.1449214876522121,0.001085021005165301
4,69.0,10.0,31.0,43.0,7.005,7,-0.005,417.58,100734.0,286.87,730.7,29.4,1814.8,1756.8,-236.2,-38.4,0.0,1.223301180620922,978.6729307237704,40.0006536813293,40,452742.67270186334,109.36,109.37,8.2,7.37,0.0,100734.0,1.4576256371174228e-05,1.8,1.8000513042836785,1.799886720640606,6.778721652055665,0.0037317359783313186,213.13098001326765,-0.945762417069844,-11.678405066121528,0.2558654447368731,0.031894148068949385,1.7557962394138352e-05,1.0027895204344393,-0.0031862249291284505,-0.3330553387099862,0.0008619975205284116,0.9991938922623272,-0.09064008296464378,1.0027895204344393,0.03189414947972674,-1.4774672851206456e-05,-0.0032626553041665905,-0.34204479901492063,-0.34204479901492063,0.00045766289474542154
7,72.0,10.0,34.0,31.0,12.001,12,-0.005,417.15,100732.0,287.08,2319.8,45.1,2247.6,2197.8,355.4,-20.0,0.0,1.2223820616463927,977.6573797088016,39.99492209973242,40,452080.2919301049,109.36,109.36,8.78,7.57,0.0,100732.0,1.4595521616434377e-05,1.8,1.7997933799754595,1.7997933799754595,21.400499317736156,0.48893823188610874,281.1671482160748,-0.37287218352896884,-21.940779480319804,0.13820250665881656,0.10079477151659505,0.002302862967680589,1.3242765059656483,-0.0012574920807538177,-0.6263770120520988,0.00046608077872423745,1.316291213487605,-0.17676337718259477,1.324276505965648,0.10079497209550177,-0.0022940669557643015,-0.0006920372001691224,-0.6547863175941236,-0.6547863175941236,0.0003119996653389111
5,70.0,10.0,32.0,19.0,14.001,14,-0.005,417.44,100737.0,286.89,3324.9,-46.4,2316.9,2315.5,908.1,25.2,0.0,1.2232523295536273,978.3422843285324,39.99469454248978,40,452632.6004600707,109.36,109.36,8.97,8.43,0.0,100737.0,1.4577629017910122e-05,1.8,1.79978313977502,1.79978313977502,30.639669795238035,-0.41061247308432297,306.20405552268517,-0.5492470166515524,-25.88612502248359,-0.15860015495358917,0.1442095552221946,-0.0019326005308770836,1.4411888557957468,-0.0018510103106671235,-0.7384934728758056,-0.0005344963435254141,1.433263193267628,-0.20875423998452944,1.4411888557957466,0.14420938602187358,0.0019451851812596328,-0.002195230862757538,-0.7791393640737663,-0.7791393640737663,-0.0010497288483649614
10,75.0,10.0,37.0,17.0,-4.994,-5,-0.005,417.16,100734.0,287.16999999999996,2032.6,27.2,-1010.1,-1060.6,2123.2,-40.3,0.0,1.2220232255622938,977.6809969799141,40.00127688927166,40,451909.2127235226,56.24,56.24,-1.02,-0.88,0.0,100734.0,1.4603367000021104e-05,3.5,3.500296543468765,3.500296543468765,18.707621356229843,-0.05646521885576489,-74.84578220133517,-0.9647543193904978,7.481995081768623,0.25347344650553066,0.08810938670857447,-0.0002659405869410603,-0.3525095917812716,-0.0032535052605988496,0.21359480493639169,0.0008548053893646943,-0.358841449080036,0.057088446695454896,-0.3525095917812716,0.08810936316538455,0.00027362958041856223,-0.0032414139405080823,0.188760912756655,0.188760912756655,0.001133730083450521
11,76.0,10.0,37.0,57.0,0.001,0,-0.005,417.45,100730.0,287.27,1852.9,-4.8,108.6,80.4,1464.7,-25.4,0.0,1.2215493258264662,978.3659018680357,40.02304689553574,40,451857.4535036776,56.24,56.24,-1.01,-0.91,0.0,100730.0,1.461298832318272e-05,3.5,3.502201519599612,3.502201519599612,17.084723258737153,-0.3805919514068468,47.59895716688815,-0.9045474199238781,0.43899538235048396,0.16170716913716265,0.08040951105483289,-0.0017912618343629734,0.2240252191707037,-0.0030483300448214,0.012523597031415819,0.0005449540966965687,0.22402662254730046,0.08040560106490399,0.2240252191707037,0.0804093544315725,0.0017982788811225757,-0.003553212020558105,-0.010140062339700155,-0.010140062339700155,0.0005448920813647903
8,73.0,10.0,35.0,13.0,7.005,7,-0.005,417.88,100735.0,287.03,2558.6,27.9,1408.4,1353.4,1427.0,-39.3,0.0,1.2226314092546517,979.3814648217739,40.02608965596751,40,452586.19137836935,56.24,56.24,-1.0,-1.0,0.0,100735.0,1.4590568185892574e-05,3.5,3.5024677751956874,3.5024677751956874,23.595986372041658,-0.02351262715705582,204.34329807982107,-0.9814500877835458,-7.836599193124325,0.2576144266883935,0.11093971279015039,-0.00011054778819657211,0.9607475797845157,-0.0033040627991252755,-0.22332955249102762,0.0008672618753963869,0.9671058507870631,-0.0070572876656888744,0.9607475797845157,0.11093970272060887,0.00012022910406037438,-0.0034160930602565994,-0.25459823984432906,-0.25459823984432906,0.00044417530522320874
9,74.0,10.0,35.0,57.0,12.001,12,-0.005,416.97,100733.0,287.04999999999995,4146.0,62.4,1772.0,1713.8,2134.1,-28.0,0.0,1.222521950778907,977.2322704113608,39.98393795894684,40,452044.59604199615,56.24,56.23,-0.98,-0.92,0.0,100733.0,1.4592665350816326e-05,3.5,3.4987793069552557,3.499401533401451,38.20253036194165,0.6745935541775666,266.0253781438986,-0.3746610011014932,-16.592710285778928,0.18651507689091074,0.18000936949666727,0.0031786679888354853,1.2535049415863304,-0.00126407442556974,-0.47390356040673826,0.0006292860425499841,1.263537427756571,-0.08456465187207579,1.2535049415863304,0.18000964620235319,-0.0031629591958411735,-0.0004909576269599709,-0.524639735522886,-0.524639735522886,0.0005134481371808917
12,77.0,10.0,39.0,12.0,14.001,14,-0.005,416.68,100733.0,287.22999999999996,5046.7,61.5,1845.7,1776.9,2647.4,-24.4,0.0,1.2217558262405919,976.5473784060043,39.982454132172194,40,451524.3633567171,56.24,56.22,-0.6,-0.75,0.0,100733.0,1.4608936411420156e-05,3.5,3.4986494652568325,3.4998940933127765,46.48132868432876,0.7071790559480626,287.0081506668046,-0.524714152301592,-20.038983464979236,0.16224002243952923,0.2191724672931925,0.0033345470729296083,1.3533237171877182,-0.0017715826363019736,-0.572733794371462,0.0005477679712017947,1.3661448350677048,-0.11476037443299994,1.3533237171877182,0.21917275745277268,-0.0033154206543369413,-0.0009395475213866359,-0.6345082048497536,-0.6345082048497536,0.0003041815800615298
14,79.0,10.0,41.0,10.0,-4.994,-5,-0.005,105.07,100732.0,286.76,-21.1,-15.4,-166.3,-159.8,95.1,-11.4,0.0,1.223746137039498,245.11656301645405,20.01500302515628,20,226687.46980806312,61.52,61.53,1.57,1.27,0.0,100732.0,1.456660973851601e-05,1.6,1.601089574701099,1.6008293618659453,-0.19140856398099643,-0.39025687667830355,-17.648450937205453,-0.31390322207094873,1.082760941683989,0.07001583919322978,-0.0035957499885847922,-0.007331261102823314,-0.3315390698103571,-0.004222358172936608,0.12329071291888109,0.0009417932982724528,-0.32996747253153885,-0.0324430470185121,-0.3315390698103571,-0.0035963897481152145,0.007330947286526443,-0.0061828384070172085,0.12430418572646237,0.12430418572646237,0.0014764429501486222
51,116.0,11.0,16.0,57.0,-3.994,-4,-0.005,105.11,100700.0,286.59,-44.9,-33.8,-107.0,-90.0,31.2,-8.2,0.0,1.224083057402585,245.20987685374902,20.01605722607741,20,226866.47130921602,61.5,61.51,2.31,2.04,0.0,100700.0,1.4555883061664828e-05,1.6,1.601694611906841,1.6014342160993453,-0.4015657432818954,-0.6428858640884066,-11.29818794502768,-0.4065091381717705,0.4676812527912319,0.049805610153159485,-0.007540835706798825,-0.012072485664970916,-0.212163961949764,-0.0054659330659892515,0.05323318402044478,0.0006696876056274333,-0.2111234555195061,-0.022300167776969197,-0.212163961949764,-0.007541889201202882,0.012071827556945955,-0.00880041517275708,0.0553585909479399,0.0553585909479399,0.0012810277627693341
65,130.0,11.0,25.0,6.0,-2.994,-3,-0.005,104.9,100696.0,286.34999999999997,-68.0,-37.3,-44.1,-24.5,-26.9,-5.8,0.0,1.2250603407244698,244.719980859943,19.988075102140613,20,226878.05168453814,61.5,61.5,1.99,1.95,0.0,100696.0,1.4534792245856805e-05,1.6,1.5994554687712543,1.5994554687712543,-0.6058561318415243,-0.6677938700756096,-4.854672355688807,-0.3890931306031798,-0.09613373377301904,0.03519831787251699,-0.011399895198973635,-0.012565326540873013,-0.09134636619421561,-0.005242230211832963,-0.01096419678099949,0.00047422498842620474,-0.09062624705268812,-0.016155481193095247,-0.0913463661942156,-0.011400991687163294,0.012564331664501037,-0.00874704556301864,-0.007751102480752153,-0.007751102480752153,0.0009304479341996433
58,123.0,11.0,21.0,46.0,-1.994,-2,-0.005,104.99,100699.0,286.42999999999995,-76.1,-21.8,20.9,26.6,-67.0,-5.5,0.0,1.224754668531118,244.92993578609742,19.99914275198593,20,226897.70497850003,61.5,61.5,2.07,2.46,0.0,100699.0,1.4541580680731965e-05,1.6,1.6003411074823897,1.6003411074823897,-0.6727169196180478,-0.41557923534867774,1.2701855569548712,-0.34902359903616526,-0.5885530800967771,0.03470556953927793,-0.012647109050399407,-0.00781290875145594,0.02387954693063378,-0.004698344735622944,-0.06706782297469037,0.0004671854006203363,0.024305141439589034,-0.01180856589711924,0.023879546930633776,-0.012647790807151272,0.007811805053239048,-0.006880002238487443,-0.06350319774830201,-0.06350319774830201,0.0007062910896066762
52,117.0,11.0,17.0,36.0,-0.999,-1,-0.005,105.11,100702.0,286.60999999999996,-83.0,-42.1,69.5,95.0,-102.5,-4.5,0.0,1.2240219491583837,245.20987685374902,20.01655686207169,20,226848.49078501336,61.5,61.5,2.29,2.3,0.0,100702.0,1.4557400163104433e-05,1.6,1.6017345930215485,1.6017345930215485,-0.7288632172706464,-0.7255372317560409,7.560377879150266,-0.3565925607430322,-1.0486372859808433,0.02854709635297061,-0.013687018542088269,-0.013624561246493644,0.1419731847693161,-0.004794753391318655,-0.1193597162215876,0.0003838450436697193,0.1421902373526219,-0.011209641908593287,0.1419731847693161,-0.013688207457234912,0.013623366776924972,-0.008626871594568652,-0.11550198941819358,-0.11550198941819358,0.0005341958240182732
59,124.0,11.0,22.0,8.0,0.001,0,-0.005,104.87,100699.0,286.42999999999995,-80.6,-25.9,129.8,141.7,-124.1,-5.0,0.0,1.224754668531118,244.64999605114565,19.98771059421728,20,226768.0029011247,61.5,61.49,1.98,2.42,0.0,100699.0,1.4541580680731965e-05,1.6,1.599426300670354,1.599686412282107,-0.7001882986591593,-0.47199275034828725,13.572113236606656,-0.31329184788241576,-1.4342651136162086,0.03316852831139939,-0.013178634603225294,-0.008883638878460208,0.2554483150908863,-0.004222171178297901,-0.16362688511507958,0.0004470055802904557,0.2554480850414146,-0.013183093015384855,0.2554483150908863,-0.013179409796783725,0.00888248879181156,-0.006726058966275834,-0.15991244783389494,-0.15991244783389494,0.000446888188347734
50,115.0,11.0,15.0,58.0,1.006,1,-0.005,104.82,100705.0,286.60999999999996,-73.2,-14.0,189.0,187.1,-136.0,-2.5,0.0,1.2240584138348296,244.5333548882473,19.988627706458523,20,226538.71705983143,61.49,61.5,2.37,2.06,0.0,100705.0,1.4556966498435459e-05,1.6,1.5997598119835856,1.5994996884369217,-0.6260947488386246,-0.25007058885099304,19.671003713487387,-0.30779237382761426,-1.7574049363394495,0.018187541957214823,-0.011789699510719993,-0.004708963147336545,0.37041553740302874,-0.004150034474821333,-0.20058764374786578,0.0002452267585322779,0.37015144926312193,-0.018291308661168768,0.3704155374030288,-0.011790110400384007,0.004707934284036035,-0.0054807309337108236,-0.1972646819452929,-0.1972646819452929,0.0001489631630951851
