,run,hr,min,sec,AoA,rounded_AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,rounded_v,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,rounded_J,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw
36,101.0,11.0,1.0,37.0,5.001,5,-0.005,417.44,100717.0,286.95,-443.5,38.1,1643.3,1586.7,-1000.6,-46.5,0.0,1.2227537429965687,978.3422843285324,40.002847772372945,40,452466.740320811,123.04,123.03,11.63,11.75,0.0,100717.0,1.458594557278281e-05,1.6,1.6000033186655316,1.600133368516679,-4.026240354904419,0.03694935898533558,173.44134729337392,-0.8530941270929537,-9.88018390518365,0.30945013151727363,-0.01895001919663823,0.0001739069206890925,0.8163240569323285,-0.0028750015518435017,-0.28186726744359475,0.0010428739104816254,0.8115645230821401,-0.09003940264387972,0.8163240569323283,-0.01895000394824014,-0.00017556062116629243,-0.002906137925894023,-0.27652614828350125,-0.4794172790540363,0.0007855667357853562
41,106.0,11.0,4.0,59.0,6.005,6,-0.005,417.39,100714.0,287.10999999999996,-286.7,29.3,1819.4,1763.1,-977.4,-38.7,0.0,1.2220359284314344,978.2241967698388,40.012179743833045,40,452110.5506531386,123.03,123.04,11.32,11.38,0.0,100714.0,1.4600842257558905e-05,1.6,1.600506651914209,1.6003765717246843,-2.582342703664867,-0.006157812785328232,195.60795932928858,-0.8987857536879691,-11.256983778489275,0.2591664334965259,-0.012155595989320473,-2.898603825514414e-05,0.9207652115762096,-0.0030293519631759314,-0.3211841315337896,0.0008735189013404969,0.9144411001272746,-0.10841497941178324,0.9207652115762097,-0.01215559847254442,2.792526228334057e-05,-0.0031122375821545753,-0.3177580407226292,-0.5463683157544479,0.000543138185311228
1,66.0,10.0,29.0,19.0,7.001,7,-0.005,418.23,100737.0,286.75,-105.5,25.4,1975.1,1921.7,-944.6,-37.0,0.0,1.2238495582411162,980.2080984635145,40.023044640108,40,453346.70378556807,123.03,123.03,13.43,11.94,0.0,100737.0,1.4564983630753098e-05,1.6,1.600941253049957,1.600941253049957,-0.914488130923415,-0.046117820926039166,215.6642000541801,-0.9006091294095788,-12.757151823310618,0.24846790942896996,-0.004295963353216108,-0.0002166462985456058,1.0131192179584612,-0.0030293539151430744,-0.36325021407613883,0.0008357646060167279,1.0050418052063297,-0.12774965708563848,1.0131192179584612,-0.004295982242814365,0.00021627140419586051,-0.0031692428108943747,-0.3620393840532863,-0.6132998353548686,0.0004432447237463628
44,109.0,11.0,7.0,2.0,8.005,8,-0.005,417.48,100714.0,287.16999999999996,156.5,12.4,2090.1,2038.6,-872.6,-33.1,0.0,1.2217806017757744,978.4367545420747,40.020707710626496,40,452038.9630383235,123.03,123.04,11.21,11.37,0.0,100714.0,1.4606266967652223e-05,1.6,1.6008477747340006,1.6007176668199292,1.4967957154181704,-0.20364610270202632,231.62832642162886,-1.0460020327305408,-14.642876546162835,0.22309730367016697,0.007044181768731311,-0.0009583940875499006,1.090083314171662,-0.003524777647078159,-0.41769962327898175,0.0007517847618777889,1.0804424243179636,-0.14482893380187026,1.0900833141716617,0.007044098106247338,0.0009590088047246929,-0.0038626192012435542,-0.41968504681980995,-0.6897956528993008,0.00020655282416463013
48,113.0,11.0,9.0,27.0,9.001,9,-0.005,416.89,100713.0,287.37,455.9,10.6,2176.0,2121.5,-795.2,-21.9,0.0,1.2209181602056944,977.0433339083369,40.006322728041695,40,451313.10824102734,123.02,123.03,12.08,11.74,0.0,100713.0,1.4624499985072005e-05,1.6,1.6004024507266639,1.600272368433668,4.252259151538903,-0.0923961832007982,243.85578932355665,-0.9912309268871126,-16.9923710724325,0.15074684786568102,0.020040413562989894,-0.00043545269867093026,1.1492645893900433,-0.003344975747845051,-0.48541210073694674,0.0005087054252416571,1.1382474540328251,-0.16001077460418756,1.1492645893900433,0.02004037548626505,0.0004372015530113071,-0.003504594488605549,-0.49106055078582433,-0.7756224142940307,-4.585874925796586e-05
37,102.0,11.0,2.0,7.0,10.001,10,-0.005,417.19,100717.0,286.95,806.4,25.4,2252.2,2204.1,-698.0,-27.4,0.0,1.2227537429965687,977.7518488487801,39.990774970431566,40,452330.18650914147,123.04,123.04,11.04,11.01,0.0,100717.0,1.458594557278281e-05,1.6,1.5995204399644523,1.5995204399644523,7.477556639739121,0.07794336238851934,255.96091556219875,-0.7234867237805034,-19.69288879428865,0.18695239289265023,0.035215336820622736,0.00036707201184628244,1.2054405320763013,-0.0024396856729885135,-0.5621487169128979,0.0006304263222520373,1.193239212585326,-0.17466304093464421,1.205440532076301,0.03521536871960862,-0.00036399889257888307,-0.00241020896155532,-0.5720742641258074,-0.8703840672721389,0.00020227699819814208
40,105.0,11.0,4.0,22.0,11.001,11,-0.005,417.05,100719.0,287.16999999999996,1171.5,27.7,2337.1,2295.4,-555.1,-21.4,0.0,1.2218412577224043,977.4212075066957,39.99894013733059,40,451815.5250487242,123.03,123.03,11.57,11.07,0.0,100719.0,1.4605541867771978e-05,1.6,1.599977061214288,1.599977061214288,10.836388449634637,0.19027799859690808,270.2621603444673,-0.5163420926192887,-21.997913042671385,0.1481913359470972,0.051050921755480504,0.0008964118685213522,1.2732223900369422,-0.0017417576562355724,-0.6281598355550426,0.0004998883446907892,1.2595673180294336,-0.19285129622485478,1.2732223900369417,0.051050999787785656,-0.0008919568317596677,-0.0015571291230051304,-0.6425486893867581,-0.9574405188941165,0.0001935614017132278
2,67.0,10.0,30.0,3.0,12.001,12,-0.005,417.88,100735.0,286.75,1599.2,42.8,2427.5,2377.1,-321.5,-20.5,0.0,1.2238252603255888,979.3814648217739,40.00656201139907,40,453151.0058192181,123.04,123.04,13.48,12.95,0.0,100735.0,1.4565272804995035e-05,1.6,1.6001518779581583,1.6001518779581583,14.77015766357139,0.44352930118806005,286.54547436644157,-0.4047065925344235,-23.731278949387715,0.1426258857211672,0.0694438886014693,0.002085312837191726,1.347232199845513,-0.0013624493120924224,-0.6763004942828421,0.000480151654240345,1.3322264367820886,-0.2122022033428802,1.347232199845513,0.06944407031492109,-0.002079252706751716,-0.0008576032237166775,-0.6958734604161169,-1.028930069611639,0.00029133706898504973
43,108.0,11.0,6.0,24.0,13.001,13,-0.005,417.49,100714.0,287.16999999999996,2180.3,-12.5,2438.6,2393.4,-28.3,19.6,0.0,1.2217806017757744,978.4603721185974,40.02119071906764,40,452044.4186798492,123.03,123.03,11.21,11.52,0.0,100714.0,1.4606266967652223e-05,1.6,1.6008670953065844,1.6008670953065844,20.113964035657368,0.056979962713117005,295.4227272017431,-0.7385307883154762,-26.209710101583234,-0.1192820577290447,0.09465753899684963,0.0002681511726377926,1.3902773352423738,-0.0024886127361234945,-0.7476346433096047,-0.0004019424142527627,1.375934081523127,-0.22053689460198123,1.3902773352423738,0.0946575620370247,-0.0002598907430405833,-0.002260753959525457,-0.7743141516487341,-1.1182976720295157,-0.000900236511109237
3,68.0,10.0,30.0,52.0,14.001,14,-0.005,417.6,100737.0,286.81,2663.2,-43.0,2491.8,2484.1,266.2,25.6,0.0,1.2235935316956874,978.720166071168,39.99683993518305,40,452881.3834010831,123.04,123.04,14.35,13.78,0.0,100737.0,1.4570402579740448e-05,1.6,1.599763021787256,1.599763021787256,24.551648228252347,-0.3544954606866998,311.49593279611923,-0.5700839515518955,-27.78941665656741,-0.15958057237644854,0.11551088126768766,-0.0016678343827928987,1.46552970187865,-0.0019204908133749379,-0.7924855180635458,-0.0005375927920928066,1.4499375858059413,-0.24248931532544016,1.4655297018786497,0.11551073528184826,0.001677914602429469,-0.002189489928559403,-0.8250426028208837,-1.187526999272369,-0.0010513443511964361
6,71.0,10.0,33.0,29.0,-4.994,-5,-0.005,417.19,100732.0,287.01,255.9,19.3,-703.1,-744.8,619.4,-38.0,0.0,1.2226801932247882,977.7518488487801,39.991977765797316,40,452243.03174100263,109.36,109.37,8.42,7.31,0.0,100732.0,1.4589195310959975e-05,1.8,1.7996608833372207,1.7994963353914093,2.3620201004911645,-0.16101821445225278,-73.61437648900962,-0.884708840705468,5.186644846757673,0.24229864569192472,0.011123865377872886,-0.0007583106259679463,-0.3466847779024042,-0.0029833463593593756,0.14805678212804027,0.0008170606523229731,-0.3463370482170385,-0.019097765379570995,-0.3466847779024042,0.011123799160430554,0.0007592813634612438,-0.0031138154826332947,0.1449214876522121,0.23150574970647173,0.001085021005165301
4,69.0,10.0,31.0,43.0,7.005,7,-0.005,417.58,100734.0,286.87,730.7,29.4,1814.8,1756.8,-236.2,-38.4,0.0,1.223301180620922,978.6729307237704,40.0006536813293,40,452742.67270186334,109.36,109.37,8.2,7.37,0.0,100734.0,1.4576256371174228e-05,1.8,1.8000513042836785,1.799886720640606,6.778721652055665,0.0037317359783313186,213.13098001326765,-0.945762417069844,-11.678405066121528,0.2558654447368731,0.031894148068949385,1.7557962394138352e-05,1.0027895204344393,-0.0031862249291284505,-0.3330553387099862,0.0008619975205284116,0.9991938922623272,-0.09064008296464378,1.0027895204344393,0.03189414947972674,-1.4774672851206456e-05,-0.0032626553041665905,-0.34204479901492063,-0.5918432720805025,0.00045766289474542154
7,72.0,10.0,34.0,31.0,12.001,12,-0.005,417.15,100732.0,287.08,2319.8,45.1,2247.6,2197.8,355.4,-20.0,0.0,1.2223820616463927,977.6573797088016,39.99492209973242,40,452080.2919301049,109.36,109.36,8.78,7.57,0.0,100732.0,1.4595521616434377e-05,1.8,1.7997933799754595,1.7997933799754595,21.400040662553398,0.4895542403872349,281.15056309297364,-0.36979906685622627,-21.944175188550602,0.13787922319226945,0.10079261128455258,0.0023057643222331825,1.3241983912605315,-0.0012471281543202813,-0.6264739545320739,0.0004649905220170351,1.316214356885307,-0.17674924790656266,1.3241983912605313,0.10079281211665846,-0.0022969684988216558,-0.0006808732097675423,-0.6548826512062853,-0.9839362404276121,0.0003132545520237992
5,70.0,10.0,32.0,19.0,14.001,14,-0.005,417.44,100737.0,286.89,3324.9,-46.4,2316.9,2315.5,908.1,25.2,0.0,1.2232523295536273,978.3422843285324,39.99469454248978,40,452632.6004600707,109.36,109.36,8.97,8.43,0.0,100737.0,1.4577629017910122e-05,1.8,1.79978313977502,1.79978313977502,30.639669795238035,-0.41061247308432297,306.20405552268517,-0.5492470166515524,-25.88612502248359,-0.15860015495358917,0.1442095552221946,-0.0019326005308770836,1.4411888557957468,-0.0018510103106671235,-0.7384934728758056,-0.0005344963435254141,1.433263193267628,-0.20875423998452944,1.4411888557957466,0.14420938602187358,0.0019451851812596328,-0.002195230862757538,-0.7791393640737663,-1.1374551623906732,-0.0010497288483649614
10,75.0,10.0,37.0,17.0,-4.994,-5,-0.005,417.16,100734.0,287.16999999999996,2032.6,27.2,-1010.1,-1060.6,2123.2,-40.3,0.0,1.2220232255622938,977.6809969799141,40.00127688927166,40,451909.2127235226,56.24,56.24,-1.02,-0.88,0.0,100734.0,1.4603367000021104e-05,3.5,3.500296543468765,3.500296543468765,18.707621356229843,-0.05646521885576489,-74.84578220133517,-0.9647543193904978,7.481995081768623,0.25347344650553066,0.08810938670857447,-0.0002659405869410603,-0.3525095917812716,-0.0032535052605988496,0.21359480493639169,0.0008548053893646943,-0.358841449080036,0.057088446695454896,-0.3525095917812716,0.08810936316538455,0.00027362958041856223,-0.0032414139405080823,0.188760912756655,0.278471275026664,0.001133730083450521
11,76.0,10.0,37.0,57.0,0.001,0,-0.005,417.45,100730.0,287.27,1852.9,-4.8,108.6,80.4,1464.7,-25.4,0.0,1.2215493258264662,978.3659018680357,40.02304689553574,40,451857.4535036776,56.24,56.24,-1.01,-0.91,0.0,100730.0,1.461298832318272e-05,3.5,3.502201519599612,3.502201519599612,17.084973847545,-0.38085444214562814,47.59922837974868,-0.9048618086683916,0.43879724405745435,0.16184514180012058,0.08041069045488577,-0.0017924972510356453,0.22402649563817564,-0.0030493895367115376,0.012517944570733637,0.0005454190653699568,0.22402789903535664,0.08040678044267814,0.22402649563817564,0.08041053372381046,0.001799514400712614,-0.003554619726419554,-0.010146047217788067,-0.06615302197662723,0.0005453570254690055
8,73.0,10.0,35.0,13.0,7.005,7,-0.005,417.88,100735.0,287.03,2558.6,27.9,1408.4,1353.4,1427.0,-39.3,0.0,1.2226314092546517,979.3814648217739,40.02608965596751,40,452586.19137836935,56.24,56.24,-1.0,-1.0,0.0,100735.0,1.4590568185892574e-05,3.5,3.5024677751956874,3.5024677751956874,23.595986372041658,-0.02351262715705582,204.34329807982107,-0.9814500877835458,-7.836599193124325,0.2576144266883935,0.11093971279015039,-0.00011054778819657211,0.9607475797845157,-0.0033040627991252755,-0.22332955249102762,0.0008672618753963869,0.9671058507870631,-0.0070572876656888744,0.9607475797845157,0.11093970272060887,0.00012022910406037438,-0.0034160930602565994,-0.25459823984432906,-0.49637470254109484,0.00044417530522320874
9,74.0,10.0,35.0,57.0,12.001,12,-0.005,416.97,100733.0,287.04999999999995,4146.0,62.4,1772.0,1713.8,2134.1,-28.0,0.0,1.222521950778907,977.2322704113608,39.98393795894684,40,452044.59604199615,56.24,56.23,-0.98,-0.92,0.0,100733.0,1.4592665350816326e-05,3.5,3.4987793069552557,3.499401533401451,38.202071706758886,0.6752095626786927,266.00879302079744,-0.37158770429208665,-16.596104641380098,0.18619181112039407,0.18000720832489453,0.0031815706055166766,1.253426792900257,-0.001253705382921761,-0.474000506425621,0.0006281953712712258,1.2634605377206083,-0.08455051644961686,1.253426792900257,0.1800074852838898,-0.003165862001109128,-0.0004797881980029803,-0.5247360724090896,-0.8406012068392417,0.0005147037491872086
12,77.0,10.0,39.0,12.0,14.001,14,-0.005,416.68,100733.0,287.22999999999996,5046.7,61.5,1845.7,1776.9,2647.4,-24.4,0.0,1.2217558262405919,976.5473784060043,39.982454132172194,40,451524.3633567171,56.24,56.22,-0.6,-0.75,0.0,100733.0,1.4608936411420156e-05,3.5,3.4986494652568325,3.4998940933127765,46.48132868432876,0.7071790559480626,287.0081506668046,-0.524714152301592,-20.038983464979236,0.16224002243952923,0.2191724672931925,0.0033345470729296083,1.3533237171877182,-0.0017715826363019736,-0.572733794371462,0.0005477679712017947,1.3661448350677048,-0.11476037443299994,1.3533237171877182,0.21917275745277268,-0.0033154206543369413,-0.0009395475213866359,-0.6345082048497536,-0.9760444136166797,0.0003041815800615298
14,79.0,10.0,41.0,10.0,-4.994,-5,-0.005,105.07,100732.0,286.76,-21.1,-15.4,-166.3,-159.8,95.1,-11.4,0.0,1.223746137039498,245.11656301645405,20.01500302515628,20,226687.46980806312,61.52,61.53,1.57,1.27,0.0,100732.0,1.456660973851601e-05,1.6,1.601089574701099,1.6008293618659453,-0.19140856398099643,-0.39025687667830355,-17.648450937205453,-0.31390322207094873,1.082760941683989,0.07001583919322978,-0.0035957499885847922,-0.007331261102823314,-0.3315390698103571,-0.004222358172936608,0.12329071291888109,0.0009417932982724528,-0.32996747253153885,-0.0324430470185121,-0.3315390698103571,-0.0035963897481152145,0.007330947286526443,-0.0061828384070172085,0.12430418572646237,0.20679605385934707,0.0014764429501486222
51,116.0,11.0,16.0,57.0,-3.994,-4,-0.005,105.11,100700.0,286.59,-44.9,-33.8,-107.0,-90.0,31.2,-8.2,0.0,1.224083057402585,245.20987685374902,20.01605722607741,20,226866.47130921602,61.5,61.51,2.31,2.04,0.0,100700.0,1.4555883061664828e-05,1.6,1.601694611906841,1.6014342160993453,-0.4015023196630121,-0.6429661130151209,-11.298170850349335,-0.40659579582141436,0.4676187736322533,0.049847797680098366,-0.007539644701096942,-0.012073992626115193,-0.21216364093592502,-0.005467098267132674,0.05322607241494959,0.0006702548602763806,-0.21112321824123698,-0.022298957304544998,-0.21216364093592502,-0.007540698327012701,0.01207333462201935,-0.008801961743531747,0.055351143653952356,0.1081319482142616,0.0012817013615161422
65,130.0,11.0,25.0,6.0,-2.994,-3,-0.005,104.9,100696.0,286.34999999999997,-68.0,-37.3,-44.1,-24.5,-26.9,-5.8,0.0,1.2250603407244698,244.719980859943,19.988075102140613,20,226878.05168453814,61.5,61.5,1.99,1.95,0.0,100696.0,1.4534792245856805e-05,1.6,1.5994554687712543,1.5994554687712543,-0.6057338466873802,-0.6679407991071885,-4.854610300069426,-0.38925620291849217,-0.09624722720293599,0.035275558360994455,-0.011397594260073508,-0.01256809118329166,-0.09134519854480139,-0.005244427276110914,-0.010977140877209236,0.00047526564525210554,-0.09062520117831721,-0.01615312240701404,-0.09134519854480139,-0.011398690989532494,0.012567096507703955,-0.008749963432424512,-0.007764695103420797,0.014891605191158504,0.0009316395748841654
58,123.0,11.0,21.0,46.0,-1.994,-2,-0.005,104.99,100699.0,286.42999999999995,-76.1,-21.8,20.9,26.6,-67.0,-5.5,0.0,1.224754668531118,244.92993578609742,19.99914275198593,20,226897.70497850003,61.5,61.5,2.07,2.46,0.0,100699.0,1.4541580680731965e-05,1.6,1.6003411074823897,1.6003411074823897,-0.6725424258572998,-0.41577896909564244,1.2703111474621642,-0.34925118927227783,-0.5887061548948425,0.034810568254047,-0.012643828559666326,-0.007816663755091558,0.02388190803795115,-0.004701408417822863,-0.0670852664199899,0.0004685988298559087,0.024307386973047768,-0.011805205238448729,0.023881908037951153,-0.012644510644116569,0.007815560343137191,-0.006884072603569218,-0.06352156580965218,-0.06959841255291413,0.0007078452906812106
52,117.0,11.0,17.0,36.0,-0.999,-1,-0.005,105.11,100702.0,286.60999999999996,-83.0,-42.1,69.5,95.0,-102.5,-4.5,0.0,1.2240219491583837,245.20987685374902,20.01655686207169,20,226848.49078501336,61.5,61.5,2.29,2.3,0.0,100702.0,1.4557400163104433e-05,1.6,1.6017345930215485,1.6017345930215485,-0.7286452586769852,-0.7257755882612829,7.560576286176545,-0.3568711190464197,-1.048818540836352,0.028672395855030525,-0.013682925588510477,-0.013629037243950464,0.14197691057215978,-0.004798498893936725,-0.11938034730957821,0.00038552982422481694,0.14219389122867732,-0.01120548461793815,0.14197691057215975,-0.013684114894277167,0.01362784313154233,-0.00863184853520407,-0.11552377411729924,-0.15107224692446858,0.0005359671212260621
59,124.0,11.0,22.0,8.0,0.001,0,-0.005,104.87,100699.0,286.42999999999995,-80.6,-25.9,129.8,141.7,-124.1,-5.0,0.0,1.224754668531118,244.64999605114565,19.98771059421728,20,226768.0029011247,61.5,61.49,1.98,2.42,0.0,100699.0,1.4541580680731965e-05,1.6,1.599426300670354,1.599686412282107,-0.6999377098513101,-0.4722552410870685,13.57238444946718,-0.3136061695150858,-1.4344631791680453,0.033306513228247396,-0.013173918131469587,-0.008888579363098061,0.2554534197394435,-0.004226407227678519,-0.16364948125089018,0.0004488651752428726,0.255453189772289,-0.01317837663272279,0.2554534197394435,-0.013174693756184595,0.008887429688020407,-0.006731687538371717,-0.15993637332126984,-0.2237996707643421,0.0004487476850627524
50,115.0,11.0,15.0,58.0,1.006,1,-0.005,104.82,100705.0,286.60999999999996,-73.2,-14.0,189.0,187.1,-136.0,-2.5,0.0,1.2240584138348296,244.5333548882473,19.988627706458523,20,226538.71705983143,61.49,61.5,2.37,2.06,0.0,100705.0,1.4556966498435459e-05,1.6,1.5997598119835856,1.5994996884369217,-0.625824455280346,-0.25034241873094576,19.67133842918162,-0.30812560070552575,-1.7576084746783374,0.018330434528060914,-0.011784609738225177,-0.004714081849591471,0.3704218402788536,-0.004154527448490799,-0.20061087531787314,0.00024715341151536726,0.3701578405291308,-0.01828633033348609,0.3704218402788536,-0.011785021074599611,0.00471305343043791,-0.005486699540347573,-0.19728934808278595,-0.2898288082150686,0.00015078472762381043
