,Unnamed: 0,run,hr,min,sec,AoA,rounded_AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,rounded_v,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,rounded_J,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,delta_e,CL_strut_cor,CD_strut_cor,CMpitch25c_strut_cor,Drag coefficient,Thrust coefficient,CL_thrust_cor,V cor,q cor,CDbcor,CMbcor,CL cor,CLa,CM25ca,dAoA,dCD,dCM25c,AoA cor,CD cor,CM cor,CT cor
10,11,12.0,9.0,33.0,54.0,12.001,12,0.0,418.47,100780.0,286.85,3897.8,61.9,1402.3,1340.3,2996.8,-28.0,0.0,1.2239451299010142,980.7749395131488,40.03305227909012,40,453372.4788255472,56.19,56.2,-0.93,-0.78,0.0,100780.0,1.4567797307490283e-05,3.5,3.506194208125599,3.505570330152622,35.92014876723437,0.6699850115392102,241.63435642665,-0.4748627268676659,-3.025571616730872,0.1854641862559508,0.1686434769082356,0.0031455493838444,1.1344623952517003,-0.0015963594125639,-0.0861010639645294,0.0006234801821068,1.1447333826840254,-0.0709297618261361,1.1344623952517003,0.1686434769082355,-0.0031455493838444,-0.0008239035388859,-0.1336337285171414,-0.1336337285171414,0.0004385401382801,-15,1.1175623952517004,0.1595434769082355,-0.13193372851714139,0.10982066752159636,-0.05081633628020068,1.1281277056488808,40.521075522360036,1006.4942675327131,0.10701437854169052,-0.1285623761408436,1.0993002324625032,3.1382930125605117,-3.100284911461537,0.006597169113300403,0.0061760976238080115,0.034740503181402836,12.377989946926176,0.11319047616549853,-0.09382187295944075,-0.04737124410661242
11,9,10.0,9.0,32.0,35.0,14.001,14,0.0,417.77,100781.0,286.85,4718.9,37.0,1480.9,1436.5,3443.2,-23.9,0.0,1.223957274623478,979.1216680187064,39.99909816750317,40,452992.4448908331,56.19,56.21,-0.64,-0.68,0.0,100781.0,1.456765275844525e-05,3.5,3.50322042265058,3.501973946784132,43.46670402583107,0.3257872265311677,263.305377847558,-0.5628728794194595,-6.566388399171878,0.1572791695716521,0.2044187975984231,0.001532139015667,1.238294228814999,-0.0018954206933224,-0.1871803896423736,0.0005296225907031,1.25096321422349,-0.1012456349071542,1.2382942288149987,0.2044187975984231,-0.001532139015667,-0.0015482381910642,-0.2447964345237374,-0.2447964345237374,0.0001393093628224,-15,1.2048942288149986,0.1933187975984231,-0.2435964345237374,0.14565995514576974,-0.04910244714862032,1.2167731859077753,40.63675400430935,1010.5427691746103,0.14113090766296219,-0.23602221951387736,1.178939702235009,2.2815027503121383,-3.1845769467157585,0.007127222176927083,0.007208410533899035,0.03878138851385203,14.408359750389964,0.14833931819686122,-0.19724083100002532,-0.04634105907018891
12,15,16.0,9.0,37.0,6.0,-4.994,-5,0.0,104.76,100777.0,286.35,112.2,-33.9,-332.3,-311.6,541.6,-6.5,0.0,1.22604578093658,244.39338579817968,19.966703934871628,20,226817.7804950563,61.5,61.5,1.39,1.42,0.0,100777.0,1.4523109836458687e-05,1.6,1.5977453375961548,1.5977453375961548,1.035428006446708,-0.6229802725673741,-26.16870609062667,-0.3457313114919746,5.572254997125372,0.0369473323128686,0.019508830736437,-0.0117377708676859,-0.4930529737799598,-0.004664243565782,0.6363733373922366,0.0004984545839062,-0.4928795271615441,-0.0234861903036101,-0.4930529737799598,0.019508830736437,0.0117377708676859,-0.0078989126353467,0.6308747155409252,0.6308747155409252,0.0011841739296656,-15,-0.5158529737799599,0.013408830736436998,0.6295747155409253,0.07770448077202945,0.06452436768042599,-0.5102293045894494,20.128415238954148,247.541844708477,0.07671616558376364,0.6215672203831789,-0.5037397512687923,5.075568884398404,-2.6413404127439923,-0.0009185543842501675,0.00011973156712965228,-0.005169620788908965,-5.052629289470772,0.07683589715089328,0.61639759959427,0.06365246621096426
13,14,15.0,9.0,36.0,23.0,7.006,7,0.0,105.02,100780.0,286.42999999999995,79.8,-13.5,336.0,334.8,241.4,-3.3,0.0,1.2257398335094296,244.9999209280697,19.993960050580515,20,227021.36939479416,61.49,61.5,1.5,1.54,0.0,100780.0,1.4529893163018737e-05,1.6,1.6001865781405875,1.5999263852010526,0.8051595208066565,-0.2420360756569275,46.8142838888846,-0.3505557344377469,0.7861248571693367,0.0272116487861738,0.0151327120975212,-0.0045489895548408,0.8798592848189546,-0.0047176214251263,0.0895562759287206,0.0003662021319735,0.8751355000269007,-0.0922996026546989,0.8798592848189546,0.0151327120975212,0.0045489895548408,-0.005999636549268,0.085291076105462,0.085291076105462,-0.0003683275189796,-15,0.8737592848189546,0.008932712097521202,0.08749107610546199,0.07889291829580238,0.07051702934968596,0.8651654207532269,20.15845486255081,248.89744241804092,0.07765752253810719,0.08612104053583564,0.8516176687674827,6.471354991651544,-2.6049699925866086,0.005564638000917792,0.004394128494463867,0.03031161722972692,7.318830271970705,0.08205165103257106,0.11643265776556255,0.07369948361797893
14,12,13.0,9.0,35.0,11.0,12.001,12,0.0,104.86,100781.0,286.56,442.3,-2.0,424.9,411.2,501.2,-3.4,0.0,1.2251959248525426,244.62666780005625,19.983158165813023,20,226717.96788615503,61.51,61.51,1.5,1.53,0.0,100781.0,1.4541477161049192e-05,1.6,1.5988020453281575,1.5988020453281575,4.146611694137262,-0.0526289907256252,63.19556342429579,-0.4256705703335163,-1.9008419122261155,0.0306913406148423,0.0780531347299741,-0.0009906540584973,1.1895523840023934,-0.0057372236673061,-0.2168765723854342,0.0004136604642854,1.1797829853292274,-0.1709949521319534,1.1895523840023934,0.078053134729974,0.0009906540584973,-0.0059709588270751,-0.2388760800949347,-0.2388760800949347,-0.0008369145914107,-15,1.1726523840023935,0.068953134729974,-0.23717608009493468,0.13342868273087055,0.06593614732746313,1.1589434881255318,20.233898922331356,250.38191721829088,0.130361706660098,-0.2317243785018221,1.1323041488717065,3.2196497850560113,-3.71840038178996,0.0067068563946751725,0.0063831776730191095,0.037776095988120026,12.384274565215215,0.1367448843331171,-0.19394828251370205,0.06932643484619622
15,13,14.0,9.0,35.0,48.0,14.001,14,0.0,104.88,100781.0,286.47,696.9,-5.6,427.2,429.6,710.2,-2.3,0.0,1.2255808434591569,244.6733243114899,19.981925118111658,20,226830.63937104988,61.49,61.48,1.45,1.6,0.0,100781.0,1.453335728099315e-05,1.6,1.5992233803870273,1.599483501301209,6.482459154648602,-0.0950154126558087,69.56625597499507,-0.2172809736394793,-3.0274403466392683,0.023383516615989,0.1219983473225103,-0.0017881675823383,1.3092204757322794,-0.0029279727572665,-0.3453499623014519,0.0003151049006909,1.299841641661089,-0.1983773107739002,1.3092204757322792,0.1219983473225103,0.0017881675823383,-0.003406250449551,-0.3797355586231483,-0.3797355586231483,-0.0005183606419305,-15,1.275820475732279,0.1108983473225103,-0.3785355586231483,0.1734797701157328,0.06451805922612965,1.260212144543882,20.300433268942744,252.0793356029141,0.16838298924221187,-0.3674143034252026,1.2231875096218674,2.60361649947457,-4.03532681204014,0.007075748815835013,0.007104667093604078,0.046958553568034925,14.405410544042036,0.17548765633581595,-0.3204557498571677,0.0665874141307312
16,19,20.0,9.0,40.0,11.0,-4.994,-5,0.0,26.21,100774.0,286.15,67.9,-2.4,-104.4,-104.6,187.7,1.3,0.0,1.2268661828770695,61.43625398285263,10.007572925262805,10,113821.98751270965,30.75,30.76,0.31,0.35,0.0,100774.0,1.4505507858112e-05,1.6,1.6016216831929462,1.601100999940933,0.6262619101969987,-0.0264193643566768,-8.181867949922621,-0.0401366715302397,1.4218206594195697,-0.0120473338695382,0.0469388075353759,-0.0019801514966077,-0.6132372394490215,-0.0021540143028952,0.6459375535918055,-0.0006465441322703,-0.6149953701302642,-0.0066225537550827,-0.6132372394490215,0.0469388075353759,0.0019801514966077,-0.0027581127461502,0.6327077113590539,0.6327077113590539,-0.0004039921002354,-15,-0.6360372394490216,0.0408388075353759,0.6314077113590539,0.10724070456259308,0.06662957188152274,-0.630230089622729,10.065579423074134,62.24468696610839,0.10584786403367867,0.6232069982600769,-0.6220446714557348,5.565886612132999,-3.0538945178417656,-0.0008315398928802383,9.812170735986815e-05,-0.005208591647256817,-5.047643726358798,0.10594598574103854,0.61799840661282,0.06532990744440556
17,18,19.0,9.0,39.0,28.0,7.006,7,0.0,26.26,100774.0,286.23,50.1,-18.8,58.5,66.7,173.9,8.4,0.0,1.2265232792868446,61.55253138347868,10.018439023171034,10,113888.9438277247,30.77,30.76,0.29,0.3,0.0,100774.0,1.4512720582121122e-05,1.6,1.6023185456439308,1.6028394554442051,0.5352794423768782,-0.1816445343794657,11.659736923881354,-0.1439210434528778,0.1970637146487637,-0.0485873156148516,0.0400438132494449,-0.013588677682399,0.8722552949994072,-0.0077092181710119,0.0893575366360903,-0.0026026090933765,0.8706267750427691,-0.0666470195334103,0.8722552949994071,0.0400438132494448,0.013588677682399,-0.0111356195600584,0.0780710690093051,0.0780710690093051,-0.003941424474891,-15,0.8661552949994071,0.033843813249444805,0.0802710690093051,0.10611163814861546,0.07285346641441105,0.8572766908826939,10.10064030081611,62.797698768130694,0.10400763189446105,0.07867943557333178,0.8402784091614016,6.9820784003275635,-2.6481948974956255,0.005651652492287722,0.004532625298814753,0.031204411623271693,7.323815835082679,0.1085402571932758,0.10988384719660346,0.07530032396420282
18,16,17.0,9.0,38.0,32.0,12.001,12,0.0,26.11,100774.0,286.31,158.6,-1.3,48.7,51.2,394.0,2.4,0.0,1.2261805673230886,61.203699875715024,9.991406341728528,10,113525.2063617158,30.76,30.76,0.33,0.34,0.0,100774.0,1.451993464763517e-05,1.6,1.598514525352572,1.598514525352572,1.5409549310723691,0.0308004135328791,15.364769483146198,-0.0875091852453745,-0.5489242118529436,-0.0064056960709126,0.1159345928575444,0.0023172860742224,1.1559768935869812,-0.0047141990835067,-0.2503255339984054,-0.0003450806502431,1.1548179664948446,-0.1269601220413852,1.1559768935869812,0.1159345928575444,-0.0023172860742224,-0.0039005541787064,-0.2830020431250516,-0.2830020431250516,-0.001148575961988,-15,1.1390768935869813,0.1068345928575444,-0.28130204312505164,0.1736336366241718,0.06831256468872283,1.1248739127584513,10.145511063420772,62.99782191332893,0.16868870480784562,-0.2732908106813203,1.0928385024042098,2.8970225057544443,-4.14173481900952,0.006793870886045101,0.006549882305528873,0.04260710699739344,12.389260128327189,0.17523858711337448,-0.23068370368392682,0.06995337072658322
19,17,18.0,9.0,38.0,55.0,14.001,14,0.0,26.36,100773.0,286.27,214.0,-0.2,43.0,45.2,527.6,1.7,0.0,1.2263397300333068,61.78508687884528,10.038097957495838,10,114082.93973716829,30.75,30.75,0.34,0.34,0.0,100773.0,1.4516471496973385e-05,1.6,1.6065069389757118,1.6065069389757118,2.044430187578953,0.0407717080253973,17.890916517633578,-0.0876216192778259,-0.72589219775267,-0.0016069391570849,0.152366469448181,0.0030386174313726,1.3333670191067362,-0.0046758392124042,-0.3279132064177416,-8.575268506304874e-05,1.3306180554924067,-0.1747533663518178,1.333367019106736,0.1523664694481809,-0.0030386174313726,-0.0036851804577803,-0.3708581481025421,-0.3708581481025421,-0.0009747933515787,-15,1.2999670191067358,0.14126646944818091,-0.3696581481025421,0.20607494095414425,0.06680174772107751,1.283806213668682,10.192007019548875,64.18049907555901,0.1983835949205544,-0.35586137728689343,1.2358906457511067,4.098142032038828,-2.516892009834254,0.007162763307204942,0.007280481765036397,0.031159843925474523,14.41039610715401,0.2056640766855908,-0.32470153336141894,0.06637830540609346
