,Unnamed: 0,run,hr,min,sec,AoA,rounded_AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,rounded_v,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,pInf,nu,rounded_J,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,delta_e,CL_strut_cor,CD_strut_cor,CMpitch25c_strut_cor,Drag coefficient,Thrust coefficient,CL_thrust_cor,V cor,q cor,CDbcor,CMbcor,CL cor,CLa,CM25ca,dAoA,dCD,dCM25c,AoA cor,CD cor,CM cor,CT cor
0,0,33.0,9.0,57.0,15.0,-4.995,-5,0.0,418.37,100757.0,286.42999999999995,-656.3,22.9,-54.7,-95.8,-1342.0,-37.0,0.0,1.2254600953057115,980.5387550946276,40.00348178253014,40,454115.771954864,123.03,123.03,11.26,11.23,0.0,100757.0,1.4533209930516274e-05,1.6,1.600158729231353,1.600158729231353,-6.031749932724279,-0.0997747109542305,-42.236780950024254,-0.7393713554415764,-11.380227913373918,0.2396563807168709,-0.0283256148480533,-0.0004685505973535,-0.1983475447351031,-0.0024861642275806,-0.3239340772938907,0.0008058536705062,-0.1951280027572227,-0.0454879269580538,-0.1983475447351031,-0.0283256148480533,0.0004685505973535,-0.0025381186467247,-0.3159504186697767,-0.267168417980471,0.0010237842452849,15,-0.22114754473510312,-0.0344256148480533,-0.268468417980471,0.03111403973117347,0.0657969475631969,-0.21541296289970396,40.231115555831124,991.9023773704002,0.030757585101116248,-0.26539273859456997,-0.2129451075950451,6.360194156977737,-3.913972627584972,-0.0007271533552499076,0.00011812936780287136,0.005179723315579784,-5.00072715335525,0.03087571446891912,-0.26021301527899016,0.06555771193715826
1,1,34.0,9.0,58.0,14.0,7.001,7,0.0,418.59,100756.0,286.61,336.3,14.3,2372.4,2330.2,-1795.2,-24.3,0.0,1.2246783133344137,981.0583620370156,40.02684929440837,40,453869.236936047,123.03,123.03,11.52,11.46,0.0,100756.0,1.454959815023366e-05,1.6,1.6010934410725783,1.6010934410725783,3.1487540649798533,-0.0699388639783542,244.19534574830703,-0.7100475185789309,-28.036196624289104,0.1666587464592095,0.0147789873855642,-0.0003282649477114,1.1461549107839957,-0.0023862971676364,-0.7976175375614518,0.0005600995485955,1.1394105693222083,-0.1250322058481426,1.1461549107839957,0.0147789873855642,0.0003282649477114,-0.0025286062660603,-0.801783039024681,-1.086635681355233,0.0002477200711904,15,1.1400549107839957,0.008578987385564202,-1.084435681355233,0.07237009911099045,0.06428000733714646,1.1322211484957396,40.24124074303832,992.9276086654644,0.07150500225259195,-1.0714725665799323,1.1186868163529327,6.360194156977737,-3.913972627584972,0.003635766776249538,0.0029532341950717837,-0.026462011507380406,7.00363576677625,0.07445823644766372,-1.0979345780873127,0.06638382622075227
2,2,35.0,9.0,58.0,56.0,12.001,12,0.0,417.55,100755.0,286.61,2354.4,10.8,2795.2,2747.0,-1066.8,8.6,0.0,1.224666158442265,978.6020777720856,39.976908492964334,40,453298.4531916427,123.03,123.03,10.94,11.38,0.0,100755.0,1.454974255595199e-05,1.6,1.5990957847233156,1.5990957847233156,21.717022642712397,0.2890492417935142,313.4795684923548,-0.5007279446038175,-40.68381392281296,-0.0464189437908203,0.1021868311510918,0.0013600863502998,1.4750403064848725,-0.0016870488230452,-1.1603418785772064,-0.0001563943561233,1.4640493653747444,-0.2067498729419107,1.4750403064848725,0.1021868311510918,-0.0013600863502998,-0.0012426917619694,-1.189143540259278,-1.555155881602964,-0.0004113675571338,15,1.4581403064848726,0.0930868311510918,-1.553455881602964,0.15079263480474903,0.05901957129470792,1.4458694476256506,40.346101831461226,995.6101409015236,0.14821663588021905,-1.5269181088165442,1.4211695798441963,3.466197144700655,-5.368846018163837,0.00438082429917208,0.004287632218626055,-0.03838759766707132,12.004380824299172,0.1525042680988451,-1.5653057064836156,0.060769443494784886
3,3,36.0,9.0,59.0,27.0,14.001,14,0.0,417.77,100758.0,286.67,3488.2,-58.7,2853.4,2859.5,-358.6,40.9,0.0,1.2244462929921294,979.1216680187064,39.99110996613043,40,453304.2406515956,123.04,123.03,11.45,12.22,0.0,100758.0,1.4554725407672256e-05,1.6,1.5995338388662748,1.59966385055764,32.14030279234124,-0.4185282249894817,341.35907697178453,-0.3869256023920353,-43.85996548664963,-0.2589857228672511,0.1511520645171352,-0.001968289025607,1.6053715971289495,-0.001302935032696,-1.2502649752682176,-0.0008721097006911,1.5942479748319256,-0.2417401626136033,1.6053715971289495,0.1511520645171352,0.001968289025607,-0.001591516369475,-1.2928676333184732,-1.6914296270264546,-0.0012312502419792,15,1.5719715971289494,0.1400520645171352,-1.6902296270264545,0.19347548922768318,0.05507939195896895,1.5586466862177586,40.442123174569886,1000.8859068722868,0.18926836958402343,-1.6534756263282555,1.5247539532556256,2.9674737099910184,-3.903955235603114,0.004732803959099987,0.005004294804390177,-0.031077348645979337,14.0047328039591,0.19427266438841362,-1.684552974974235,0.055900971544596945
4,6,39.0,10.0,1.0,57.0,-4.995,-5,0.0,417.32,100752.0,286.88,184.0,24.3,-226.1,-268.3,-579.2,-37.5,0.0,1.2234771212012732,978.0588745763722,39.985227433536735,40,452620.88939829136,109.36,109.36,6.82,7.31,0.0,100752.0,1.4574555450817507e-05,1.8,1.7993571146916678,1.7993571146916678,1.699106370950575,-0.0801050932647857,-44.57895542324008,-0.7611369653642691,-9.627861977092358,0.240972874069169,0.0079993804325209,-0.0003771341962828,-0.2098773977966931,-0.0025658411853498,-0.2747484801974277,0.0008123349055092,-0.2097768429373914,-0.0103047736722627,-0.2098773977966931,0.0079993804325209,0.0003771341962828,-0.0025912605693924,-0.2770031293169702,-0.2245589185826224,0.0010348678703653,15,-0.2326773977966931,0.0018993804325208993,-0.2258589185826224,0.03111403973117347,0.029330537928995627,-0.23012107297830314,40.24400287031903,990.0277276402211,0.030737889286728035,-0.22312841706816622,-0.22733904452346632,5.284666987111303,-4.424378852663544,-0.0007271533552499076,0.00011812936780287136,0.005762196073178543,-5.00072715335525,0.030856018654530908,-0.21736622099498767,0.02907153125375753
5,7,40.0,10.0,2.0,44.0,7.001,7,0.0,417.35,100754.0,286.95,1136.6,11.8,2177.3,2134.5,-1024.8,-21.9,0.0,1.2232029411308545,978.1297268894716,39.99115694894886,40,452500.6793280288,109.36,109.36,7.43,6.69,0.0,100754.0,1.458058916027122e-05,1.8,1.799623946129884,1.799623946129884,10.51182366543235,-0.0766841303900344,239.1612969321432,-0.7527145926169789,-25.808802330838105,0.1492051101057546,0.0494860044840679,-0.0003610021763223,1.12588808460694,-0.0025372650264548,-0.7364475717195547,0.0005029434945899,1.1235251747264652,-0.0881137075349076,1.12588808460694,0.0494860044840679,0.0003610021763223,-0.0026806402394572,-0.7503953489731638,-1.03127664265478,0.0001724592570999,15,1.11978808460694,0.0432860044840679,-1.02907664265478,0.07237009911099045,0.029312034418989892,1.1162158462184286,40.25346012950949,990.5648444061658,0.0714615965609333,-1.0161580648783106,1.1022033610185895,6.350214114807495,-3.8530777632322373,0.003635766776249538,0.0029532341950717837,-0.026120260936383515,7.00363576677625,0.07441483075600508,-1.0422783258146942,0.03137212164176877
6,5,38.0,10.0,0.0,49.0,12.005,12,0.0,418.17,100757.0,286.77,3047.8,34.8,2620.6,2566.7,-351.9,-3.7,0.0,1.2240071663647345,980.0663890340433,40.0175747931528,40,453318.5228185626,109.36,109.37,7.56,7.07,0.0,100757.0,1.456389839375202e-05,1.8,1.800812763575081,1.8006481103096903,28.096439551948382,0.5235385152359457,309.28362360642285,-0.3704493629759322,-38.14248834741588,0.032399841179537,0.1320068823060706,0.0024597667272276,1.4531224436861745,-0.0012462504047765,-1.0862354391977904,0.0001089982038579,1.4487989034426871,-0.1731253612383677,1.4531224436861745,0.1320068823060707,-0.0024597667272276,-0.0005635356656466,-1.1234419708130323,-1.485641696673704,-1.0599402197141434e-05,15,1.4362224436861746,0.12290688230607069,-1.483941696673704,0.15079263480474903,0.028623893323555964,1.4302712016274868,40.36026533653035,997.8000888493883,0.14811262770725916,-1.457567900072191,1.404851279914067,3.4653174322798765,-5.202478008296965,0.00438082429917208,0.004287632218626055,-0.03726126933882485,12.004380824299172,0.1524002599258852,-1.4948291694110158,0.030267433746218295
7,4,37.0,10.0,0.0,18.0,14.001,14,0.0,417.69,100757.0,286.73,4131.2,-61.6,2659.0,2672.1,317.3,40.3,0.0,1.2241779203376522,978.9327255925722,39.99163410992599,40,453137.0394310696,109.35,109.36,8.25,7.25,0.0,100757.0,1.456028672949254e-05,1.8,1.7998099952621789,1.7996454186349602,38.0563678483656,-0.468990143674517,334.55290953946445,-0.3503271495649788,-41.33629756056376,-0.256716891257561,0.1790091664200857,-0.0022060311959596,1.5736666646353608,-0.0011799209271766,-1.1785531386864605,-0.0008646364768778,1.5702246628582486,-0.2070399990308507,1.5736666646353603,0.1790091664200857,0.0022060311959596,-0.0015389825105698,-1.2290074035965612,-1.6215635693111234,-0.0012112890560264,15,1.5402666646353602,0.16790916642008571,-1.6203635693111234,0.19347548922768318,0.026369792007539982,1.5338872345663273,40.451725080704996,1001.1679967251645,0.18917852810371566,-1.5843763789346232,1.4998206257065085,2.7261235957041086,-3.9016781791777775,0.004732803959099987,0.005004294804390177,-0.031073673754956566,14.0047328039591,0.19418282290810585,-1.6154500526895799,0.02709877973908181
8,10,43.0,10.0,5.0,5.0,-4.995,-5,0.0,416.94,100749.0,286.96,2002.2,26.4,-614.5,-658.5,1135.9,-38.3,0.0,1.2230996145431592,977.1614191533154,39.97304559700552,40,452245.2836556677,56.24,56.24,-0.87,-0.82,0.0,100749.0,1.4582216186920367e-05,3.5,3.497826174960021,3.497826174960021,18.42673015240221,-0.0486559580555784,-50.17419954027029,-0.8129164964940296,-5.000755895095265,0.2419288062321783,0.0868325880638055,-0.0002292822832779,-0.2364367179677563,-0.002742910144888,-0.1428366924820141,0.0008163064469928,-0.2430992122016723,0.0659165607427236,-0.2364367179677563,0.0868325880638055,0.0002292822832779,-0.0027257970358744,-0.1673107151737892,-0.1065359121233711,0.001050538258899,15,-0.2592367179677563,0.08073258806380551,-0.1078359121233711,0.03111403973117347,-0.049810229226929785,-0.2635779654924605,40.25471365206091,989.6458601516198,0.030721534281614754,-0.10647555572052989,-0.2602529138844645,5.308737915940975,-4.569629953803491,-0.0007271533552499076,0.00011812936780287136,0.005925227812017393,-5.00072715335525,0.030839663649417627,-0.1005503279085125,-0.050085653380743715
9,11,44.0,10.0,6.0,1.0,7.001,7,0.0,417.62,100752.0,287.04999999999995,2950.5,8.1,1727.0,1685.5,735.4,-22.1,0.0,1.222752539732525,978.767401455585,40.01155769428753,40,452442.1776219965,56.23,56.23,-0.96,-0.88,0.0,100752.0,1.4589913438778196e-05,3.5,3.501818817669514,3.501818817669514,27.20046614600068,-0.1299968833088936,227.266610395361,-0.8471173453075547,-20.578056036179674,0.1462392313817307,0.1279668947471921,-0.0006115813381491,1.0691950004059152,-0.0028536192988569,-0.5868070058455366,0.0004926248945704,1.0768205668788169,-0.0033078378175676,1.0691950004059152,0.1279668947471921,0.0006115813381491,-0.0030634779736314,-0.6228748549753753,-0.8920799966950795,0.0001155547770482,15,1.0630950004059152,0.12176689474719211,-0.8898799966950796,0.07237009911099045,-0.04975777878005968,1.0691589482351396,40.264265371200416,991.7428388530022,0.0714232471109845,-0.8782372787081414,1.055170639515151,6.282779083186032,-3.7519473714093614,0.003635766776249538,0.0029532341950717837,-0.025554804248996473,7.00363576677625,0.07437648130605627,-0.9037920829571379,-0.04773632900490517
